Time,Latitude(deg),Longitude(deg),Altitude(km),Vel(km/s),Vel_x,Vel_y,Vel_z,Total Radiated Energy(J),Calculated Total Impact Energy(kt),Infra_energy (kT),Mass (kg),Diameter (rho = 1500 kgm-3),Lat Hemi,Long Hemi,Latitude Numerical,Longitude Numerical,Speed,Zenith Distance,Radiant azimuth,Vn,Ve,Vd,Comments,Column1,Column2,q_per,d_q_per,q_aph,a,d_a,e,d_e,incl,d_incl,omega,d_omega,asc_node,d_asc_node,v_g,d_v_g,v_h,d_v_h,alp_g,d_alp_g,del_g,d_del_g,T_j,Column53,Column54,Column55,Column56,Column57
2018-07-25 21:55,76.9N,69.0W,43.3,24.4,20.4,12.9,-3.8,8.77E+11,2.1,,29488.04085,3.400205526,N,W,76.9,-69,24.43378808,78.73341597,261.0014,3.748048113,23.66798725,4.773731757,,,1,0.6286733,0.0193974,4.0997669,2.3642201,0.4170501,0.7340885,0.0517718,11.2531739,0.7945094,275.7446591,2.0335185,302.6400981,0.0006945,21.8520739,1.3717909,37.0357806,0.8936053,123.1960149,1.0253537,3.6669464,1.2382356,2.805060343,,,,,
2018-06-02 16:44,21.2S,23.3E,28.7,16.9,0.9,-16.4,3.9,3.75E+11,0.98,,28685.27012,3.369069033,S,E,-21.2,23.3,16.88135066,66.66205245,95.88453874,1.589143179,-15.41851161,6.687609722,,,1,0.7769085,0.0113087,1.8821574,1.3295329,0.1075359,0.4156531,0.0503665,4.4135919,0.4468594,258.2461771,3.6189393,71.8793979,0.0030985,12.1347084,1.1466219,32.8967949,0.8202716,245.4221789,1.9514474,-10.0911505,1.2289704,4.374861616,,,,,
2022-07-27 4:41,44.8S,2.9W,38.1,19.8,-6.1,17.7,6.5,5.24E+11,1.3,,27721.66105,3.33091722,S,W,-44.8,-2.9,19.81792118,61.22961772,271.027631,-0.311550786,17.36871569,9.538377822,,,,0.702,0.021,2.862,1.782,0.158,0.606,0.043,3.219,0.584,259.506,2.108,123.896,0.007,16.732,1.191,35.343,0.625,298.664,1.245,-14.718,1.181,3.462408648,,,,,
2003-11-10 13:54,64.5S,136.2E,23,20.1,14.8,-8.7,10.4,5.18E+11,1.3,,26900.32425,3.297694073,S,E,-64.5,136.2,20.07211997,34.31787787,20.507247,-10.59919569,-3.96440499,16.57801387,,,1,0.8433505,0.0082965,3.2496968,2.0465237,0.2772576,0.5879107,0.0565726,19.2381533,1.3388597,53.1815069,2.1012987,47.7035653,0.0000784,16.6268394,1.2092318,36.8537331,0.7967528,47.2838777,1.2330462,-28.0841509,1.1694656,3.142064978,,,,,
2012-10-09 0:54,51.2N,84.6W,27.8,13.5,3.4,12,5.1,2.10E+11,0.58,,26605.21262,3.285591727,N,W,51.2,-84.6,13.47479128,75.77678642,200.2187786,12.25686685,4.51421044,3.310758102,,,1,0.997952,0.0002838,3.3317888,2.1648704,0.5080788,0.5390246,0.1081491,4.46101,0.3432881,355.8978049,0.7706475,15.9707484,0.0005819,7.7212586,1.1846609,36.9665264,1.3008034,276.0612594,2.4263675,-45.2044006,4.0967912,3.101193252,,,,,
2021-01-31 2:59,5.3N,115.2E,39.4,15.2,14,-5.8,1.7,2.67E+11,0.72,,26052.63158,3.262687819,N,E,5.3,115.2,15.24893439,43.8115011,104.9766376,2.72810531,-10.19805884,11.00395553,,,1,0.8865185,0.0138805,2.5807252,1.7336218,0.1553261,0.4886321,0.0527025,0.1212753,0.4087354,313.0930898,4.4949936,132.0955229,3.2403942,9.9515693,1.1448454,35.9063241,0.6384406,339.952652,1.8479953,-8.9012591,1.2321637,3.581256263,,,,,
2014-05-16 12:42,44.2S,176.2W,44,16.5,14.4,4.6,6.5,3.09E+11,0.82,,25179.79798,3.225840543,S,W,-44.2,-176.2,16.4550904,23.84135976,33.13380628,-5.569724794,-3.635542587,15.05094668,,,1,0.4546831,0.0311388,1.1899853,0.8223342,0.0097667,0.4470824,0.0350091,1.6048453,0.5857903,321.3073627,1.4922396,55.4370001,0.0214676,12.0050109,1.1229254,26.0007576,0.2463894,262.5527065,1.2485531,-20.0590548,1.2495313,6.60626448,,,,,
2012-02-04 14:42,32.4N,0.1E,34.2,12.2,-3.9,10.9,4,1.50E+11,0.43,,24152.10965,3.181347496,N,E,32.4,0.1,12.24826518,84.69001817,243.4204756,5.456839408,10.90679018,1.133504153,,,1,0.5293009,0.0632616,0.9995438,0.7644224,0.0269558,0.3075805,0.0583624,3.3123103,0.2556575,194.398783,3.1051823,135.0326185,0.0013982,5.8614079,1.3166644,25.2858668,0.8092102,246.9241938,8.6326273,-36.2659634,2.5036772,7.081810106,,,,,
2019-10-10 16:16,44.3N,122.9E,47.3,14.1,1.5,-12.9,-5.4,2.06E+11,0.57,,23968.61325,3.173271017,N,E,44.3,122.9,14.0648498,30.59927088,233.3973085,4.268904426,5.747520607,12.10629844,,,1,0.8647203,0.017812,1.8232417,1.343981,0.0641038,0.3565978,0.0418665,4.7510893,0.7978818,240.6754753,2.3007633,196.7868699,0.001935,8.8055459,1.1345809,33.4162705,0.4710809,353.0530285,1.4788533,16.3015141,1.5474306,4.350375715,,,,,
2019-04-22 21:42,48.8S,67.8E,33.3,11.4,3.4,-4.2,10,1.24E+11,0.37,,23801.16959,3.165865039,S,E,-48.8,67.8,11.36661779,35.62450331,134.3434852,4.627607848,-4.734891293,9.239374981,,,1,0.8768757,0.3690143,1.011912,0.9443939,0.1874638,0.0714936,0.2063856,1.7864817,6.7259362,204.0320371,48.9834639,212.1609707,0.1886164,1.3413556,4.7725732,28.734344,3.2437098,350.0584222,25.7032954,-50.7220389,15.9194737,5.868299886,,,,,
2013-07-30 2:36,50.2S,90.2E,25.6,18.8,15.9,-8.6,5.1,3.90E+11,1,,23653.23676,3.159293063,S,E,-50.2,90.2,18.78243861,59.76207994,77.95844629,-3.38527936,-15.86988353,9.458682805,,,1,0.8675334,0.0107483,3.8614507,2.364492,0.341315,0.6330995,0.0558703,9.7645596,1.1156844,308.6755572,1.5072293,306.9159157,0.0008853,14.786429,1.1768964,37.047439,0.7309313,142.9315849,1.2861383,-10.343847,1.3388453,2.892961412,,,,,
2015-05-10 7:45,46.3S,179.3W,29.6,12.2,11.2,0.9,4.7,1.43E+11,0.42,,23590.43268,3.156494679,S,W,-46.3,-179.3,12.17949096,23.81043625,8.928196315,-4.857429644,-0.763102422,11.14284757,,,1,0.9996358,0.0045756,1.7724479,1.3860419,0.1747467,0.2787838,0.0941045,2.3493103,1.0199142,17.4079281,1.8557949,229.0987174,0.0174265,4.8310359,1.5333849,33.4247913,1.2071076,167.3196591,1.4446417,-12.4368636,2.941872,4.263218026,,,,,
2011-04-06 8:30,71.1N,43.5W,22.2,12.7,3.3,11.8,-3.5,1.48E+11,0.43,,22287.80458,3.097298142,N,W,71.1,-43.5,12.74284113,66.07876367,248.4092501,4.28626879,10.83098768,5.166972594,,,1,0.7525774,0.0391496,1.1415684,0.9470729,0.0070457,0.2053649,0.0406423,0.7913,1.2857453,297.0174632,2.2152652,16.0855524,0.0636842,6.3840089,1.2846672,28.9220441,0.1204719,208.1873696,1.8674128,-7.811264,4.7823739,5.847062429,,,,,
2019-07-23 20:42,44.6N,147.6W,30.6,16.1,1.5,15.1,-5.5,2.55E+11,0.69,,22253.77107,3.095720971,N,W,44.6,-147.6,16.14032218,49.30219856,102.5272404,2.654237435,-11.94561148,10.52460878,,,1,0.9409767,0.0104751,3.967967,2.4544718,0.378191,0.6166276,0.0626738,1.9621763,0.4749052,143.7021538,1.7187288,120.5074705,0.0146533,11.3169045,1.1335262,37.2156175,0.748212,161.8990441,1.5295917,14.4524703,1.4582328,2.861336787,,,,,
2022-03-28 10:20,7.7S,74.3E,29,19.6,-16.6,-10.4,0.1,3.78E+11,0.98,,21326.53061,3.052117788,S,E,-7.7,74.3,19.58902754,42.74173918,277.973583,-1.844232164,13.16643835,14.38658086,,,1,0.633212,0.0161444,2.2962504,1.4647312,0.1218484,0.567694,0.0419513,1.4331477,0.6437644,269.4815774,2.2585438,187.3888399,0.0115521,16.4829634,1.1826818,34.2350695,0.7358487,7.4352248,1.1984657,0.4019787,1.063579,4.013773141,,,,,
2020-03-04 20:25,53.3S,90.8E,24.3,19.8,-5.2,2.2,19,3.94E+11,1,,21324.35466,3.052013992,S,E,-53.3,90.8,19.82120077,45.56951506,201.4182244,13.17682386,5.168776328,13.8757005,,,1,0.9846897,0.0024828,1.7395529,1.3621213,0.0728834,0.277091,0.0380768,29.1240079,1.9336563,345.2518843,2.9437732,164.4566955,0.0000686,16.4640286,1.1976651,33.7295141,0.5165863,77.6745356,3.2730596,-69.5027763,1.166312,4.257314561,,,,,
2017-10-04 12:07,28.1N,99.4E,37,14.6,-8.5,-9,7.8,1.92E+11,0.54,,21178.4575,3.045038322,N,E,28.1,99.4,14.63181465,78.43246618,223.4366101,10.40888246,9.855797033,2.934012745,,,1,0.9576488,0.0030283,3.0304468,1.9940478,0.3601226,0.5197463,0.0875013,6.8343294,0.3158585,331.1205056,1.4192152,11.2229196,0.0002507,9.9017495,1.1018923,36.4563129,1.1019471,221.6024686,3.5728875,-42.9527423,1.8000877,3.258319468,,,,,
2008-11-21 0:26,53.1N,109.9W,28.2,12.9,3.9,-4.1,-11.6,1.42E+11,0.41,,20597.31987,3.016930425,N,W,53.1,-109.9,12.90658747,53.04844994,330.6038971,-8.986238385,5.062679851,7.758659189,,,1,0.5832843,0.0303435,0.9884016,0.785843,0.0151302,0.2577597,0.024323,10.3611501,2.7935706,3.2329621,0.8870789,238.9340283,0.0015046,6.693301,1.255306,25.8297794,0.420735,183.3244143,2.9908406,47.6778187,3.3766905,6.904370172,,,,,
2016-08-11 5:59,43.7S,53.8E,34.3,14.9,-0.7,-11.4,9.6,1.84E+11,0.52,,19581.09995,2.966480406,S,E,-43.7,53.8,14.92012064,24.4494159,92.77704264,0.299189832,-6.168032393,13.58218914,,,1,0.951772,0.0076024,1.7522205,1.3519962,0.070282,0.2960247,0.0400937,13.2331218,1.5574995,317.1931467,2.1285653,318.7688629,0.0006576,9.6969778,1.137368,33.0841442,0.5155008,140.8700619,1.8166154,-38.8126675,1.2422589,4.329668979,,,,,
2016-02-19 8:15,0.7N,11.6W,39.4,15.5,-14.9,-0.5,4.1,2.02E+11,0.56,,19486.36837,2.961689295,N,W,0.7,-11.6,15.46188863,20.90628105,140.8177757,4.276781059,-3.48584865,14.44396078,,,1,0.3357326,0.0398373,1.0346186,0.6851756,0.0179797,0.510005,0.0453757,2.4145299,0.823381,17.2590997,1.0516637,329.8712438,0.007344,10.573991,1.1233287,22.3677067,0.759476,274.6094128,1.309055,-18.4591614,1.268978,7.815774302,,,,,
2007-09-22 17:57,49.2S,85.5W,30.2,16.9,-9.2,13.6,3.8,2.37E+11,0.65,,19025.94447,2.938179205,S,W,-49.2,-85.5,16.85348629,43.58747123,44.22517634,-8.326814961,-8.104595768,12.20736172,,,1,0.9307304,0.0074765,5.0196963,2.9752134,0.6808235,0.6871719,0.0735522,2.2880777,0.4123198,145.2357823,1.1701599,179.2450387,0.0003386,12.43102,1.1326449,38.3344497,0.8899432,216.5654049,1.2213559,-7.2441598,1.4150075,2.578448423,,,,,
2005-04-19 7:37,50.2S,146.4W,38.5,16.8,9.3,13.8,2.5,2.32E+11,0.64,,18956.9161,2.934621901,S,W,-50.2,-146.4,16.82795294,45.63051042,31.84944181,-10.21820885,-6.347771713,11.7674977,,,1,0.8012734,0.0170972,2.1259649,1.4636192,0.1008295,0.4525397,0.0464321,2.1929368,0.4904384,249.4538964,2.0005774,29.2932148,0.0023717,12.4491069,1.1299057,34.0632753,0.6129159,199.1760887,1.1722714,-2.0123157,1.469911,4.054459085,,,,,
2012-03-12 6:40,2.5N,139.8E,25,11.8,0.1,-11.8,0.3,9.90E+10,0.3,,18012.0655,2.885037778,N,E,2.5,139.8,11.80423653,49.460832,265.9391761,0.635268831,8.948247369,7.67237268,,,1,0.7760339,0.0282476,1.1204873,0.9482606,0.0195237,0.1816238,0.0444629,1.0820682,0.2107524,64.8346892,7.7552471,351.9187835,0.0008558,4.8395153,1.4833523,29.1530133,0.3303535,336.045312,5.6963444,-3.0675731,1.2428968,5.842310365,,,,,
2008-05-24 10:18,0.8N,162.0E,37,14.2,7.9,3.1,11.4,1.50E+11,0.43,,17827.81194,2.875167575,N,E,0.8,162,14.21196679,63.25540914,154.8713619,11.49041636,-5.389509457,6.395585946,,,1,0.7181417,0.0141372,1.1270495,0.9225956,0.020747,0.2216073,0.0228657,11.7910777,1.3792784,127.142488,7.4855203,243.4957465,0.0005959,8.5380524,1.168717,28.112185,0.3845869,262.5657714,6.6613835,-64.5695453,1.626291,5.974992984,,,,,
2016-04-18 11:59,20.7N,14.5W,31.5,17.1,-3.5,2.2,-16.6,2.24E+11,0.62,,17725.79597,2.869673446,N,W,20.7,-14.5,17.1070161,56.05410004,354.9321769,-14.13590881,1.253594795,9.552726422,,,1,0.9847298,0.0042437,2.2808889,1.6328093,0.1288468,0.3969107,0.0492303,20.6813082,1.4864006,158.6827779,1.8731713,28.6623025,0.0002493,13.0203825,1.126347,34.9777084,0.6128681,320.8142135,10.3256785,81.9697748,1.2932008,3.723970271,,,,,
2021-04-02 15:52,71.2N,106.7E,40,14.1,-8.9,6.3,-9,1.37E+11,0.4,,16820.07947,2.819945213,N,E,71.2,106.7,14.13859965,65.99859161,328.6788065,-11.03380323,6.71424893,5.751004052,,,1,0.8877469,0.0062369,2.0763965,1.4820717,0.145587,0.4010095,0.0612513,2.396436,0.9435983,127.4851243,2.4933757,12.8567394,0.0081567,8.7962054,1.1421198,34.2967569,0.8572092,30.4328647,1.2986747,22.0751269,3.0149577,4.030332903,,,,,
2009-04-10 18:42,44.7S,25.7E,32.4,19.1,-18.9,2.6,0.3,2.70E+11,0.73,,16728.70809,2.814830206,S,E,-44.7,25.7,19.08035639,52.87994214,316.155199,-10.97273504,10.53895695,11.5147502,,,1,1.001573,0.000286,-8.2219928,-3.6102099,1.4737279,1.2774279,0.113278,6.2367584,0.6233574,357.7259285,0.751378,200.893155,0.0005022,15.7045117,1.1704254,44.9044626,1.1168922,108.0355281,1.1348694,4.1699488,1.2596113,#NUM!,,,,,
2012-09-18 19:34,1.2N,52.2W,28.1,18.3,-1.9,14.1,-11.5,2.44E+11,0.67,,16725.49195,2.814649826,N,W,1.2,-52.2,18.29398808,46.71077801,327.5719461,-11.23976653,7.140694933,12.54384806,,,1,0.8429856,0.0099541,1.8904649,1.3667253,0.1032328,0.3832077,0.0468853,19.5966684,1.3014815,114.7885902,3.7245539,176.1062687,0.0000072,14.7357954,1.1472821,33.4217677,0.733469,202.135841,1.6538717,42.3277753,1.1876754,4.262128337,,,,,
2018-02-01 12:21,19.4S,104.3E,37,16.5,8.1,-8.4,-11.7,1.90E+11,0.53,,16274.74747,2.789137253,S,E,-19.4,104.3,16.52452722,69.90155591,21.84478079,-14.40395986,-5.774235718,5.678392573,,,1,0.9276322,0.0046829,3.6731622,2.3003972,0.4571021,0.5967513,0.0814116,10.1825216,0.4850068,212.5313606,1.1853715,312.3329317,0.0004417,11.9945713,1.1281051,37.615622,1.0185759,98.7775883,2.6815969,56.0993972,1.8017783,2.959258855,,,,,
2010-02-28 22:24,48.7N,21.0E,37,15.1,-11.7,2.7,-9.1,1.53E+11,0.44,,16132.62576,2.780995462,N,E,48.7,21,15.06618731,27.1425134,257.6246834,1.473042791,6.713572161,13.40701659,,,1,0.9571147,0.0049198,4.4409238,2.6990192,0.5527126,0.6453843,0.0741421,3.2074314,0.5441214,203.9968981,1.1655115,340.0751338,0.0010593,10.3318673,1.1087774,38.2394447,0.8800946,115.0441524,1.5948325,33.410984,1.2759433,2.718332766,,,,,
2015-04-30 10:21,48.7S,139.1E,26.7,12.9,12.2,-4.2,0.9,1.05E+11,0.32,,16075.95697,2.777735717,S,E,-48.7,139.1,12.93406355,48.45940343,29.81408723,-8.399624656,-4.813253358,8.577231357,,,1,0.982443,0.0066275,2.0388174,1.5106302,0.1872379,0.3496469,0.0847641,1.9507979,0.3789024,205.1331321,1.4280777,39.5986583,0.0081133,6.3025246,1.3157664,34.2675568,1.062064,178.1486874,1.7244496,12.3735946,3.5756606,3.986295573,,,,,
2013-12-23 8:30,39.5N,2.0E,34.3,15.1,-1.1,11.4,-9.9,1.47E+11,0.43,,15765.97518,2.759767776,N,E,39.5,2,15.13869215,63.14590806,302.1789102,-7.192889994,11.43144487,6.838450235,,,1,0.5325124,0.0392392,1.1685724,0.8505424,0.0152177,0.3739144,0.0362025,4.8918366,1.2795049,313.2668243,2.5501251,271.4554108,0.0053757,10.6339319,1.0971555,27.5827256,0.3382804,121.6505798,2.1962237,32.5184033,1.6071803,6.41604329,,,,,
2020-08-02 16:36,35.1S,34.2W,38,11.1,0.5,6,9.3,7.40E+10,0.23,,15605.87615,2.750395357,S,W,-35.1,-34.2,11.0788086,45.47692671,221.5930152,5.907374843,5.243525135,7.768421115,,,1,0.882664,0.1655107,1.0158351,0.9492496,0.0834892,0.0701455,0.0925646,2.6971216,7.4585261,170.2575669,13.3734305,310.5137474,0.1101456,1.5896019,3.9298363,28.5299264,1.4403068,52.4904171,23.8482493,-41.6006261,15.3610698,5.841804529,,,,,
2015-12-21 2:32,5.9N,143.0E,42.2,12.1,6.4,-10,2.5,8.30E+10,0.26,,14845.98047,2.705013427,N,E,5.9,143,12.13301282,26.96994404,228.7131327,3.6307781,4.134738952,10.81348159,,,1,0.699164,0.0573822,1.0491429,0.8741535,0.0168845,0.2001816,0.0506522,0.2956271,0.5245912,43.1192904,2.0503996,268.2777842,0.6944513,5.208445,1.4328236,28.0828881,0.3489993,237.7374115,2.7847447,-18.5201225,2.0439044,6.278015152,,,,,
2014-11-04 20:13,43.1N,115.8E,22.2,16,-7.2,-12.1,-7.7,1.56E+11,0.45,,14695.3125,2.695832387,N,E,43.1,115.8,16.04805284,47.08457773,271.5597732,-0.319913025,11.74859146,10.92740841,,,1,0.7001869,0.0286066,1.6587045,1.1794457,0.0304995,0.4063424,0.0332492,3.1645986,0.6297798,271.0150097,3.0224387,222.1034959,0.0050207,11.8717128,1.101721,32.2027149,0.3019957,38.342439,1.5574763,23.4369767,1.2971872,4.822712571,,,,,
2008-07-23 14:45,38.6N,68.0E,31.5,14.5,-7.7,-8.2,-9.1,1.21E+11,0.36,,14314.38763,2.672337152,N,E,38.6,68,14.46858666,16.49109082,277.9629662,-0.568974907,4.067541614,13.87340523,,,1,1.004702,0.0015334,2.9488071,1.9767545,0.2803803,0.4917417,0.0723165,10.3583342,1.1114156,165.168504,1.0702068,120.9941672,0.0005378,9.376492,1.1245925,36.0248559,0.8834759,202.9771723,1.7141216,38.0963814,1.2041656,3.281801865,,,,,
2008-02-17 12:19,74.9N,73.4W,40.4,13.9,-5.8,-10.7,-6.7,1.10E+11,0.33,,14278.76404,2.670118689,N,W,74.9,-73.4,13.89316379,72.27786522,40.61647343,-10.04560539,-8.615136463,4.229093992,,,1,0.978955,0.0010088,3.9241205,2.4515377,0.613185,0.6006772,0.1000778,1.4013325,0.665769,347.2671789,0.6933884,148.1222548,0.0097198,8.1445261,1.1785451,37.866342,1.1951257,37.6225424,1.2378103,7.971607,3.770132,2.874732224,,,,,
2006-07-15 23:55,78.3S,5.0W,29.6,12.4,0.1,2,12.2,8.50E+10,0.26,,14136.31634,2.66121068,S,W,-78.3,-5,12.363252,14.64346301,219.8109823,2.400864878,2.00110497,11.96166488,,,1,1.0085765,0.0030024,1.3884859,1.1985312,0.0711633,0.1584895,0.0520807,8.6047934,2.1497812,19.3435831,2.0018203,293.2525636,0.0012511,5.3325975,1.4350049,31.7082022,0.6930154,180.1087818,6.3854409,-75.6714882,1.816901,4.788668077,,,,,
2004-04-06 3:24,12.0S,162.8E,35,25.6,10.5,-23.2,-2.9,4.33E+11,1.1,,14031.98242,2.654648088,S,E,-12,162.8,25.63006048,51.6035801,288.4239227,-6.348433134,19.05752347,15.91880007,,,1,0.3598321,0.0204436,2.1437197,1.2517759,0.0968197,0.7125427,0.0328019,8.0448971,1.0937404,57.3657942,2.0472988,16.6188101,0.0002122,23.457131,1.4189216,32.6223181,0.84014,356.8698229,1.0943498,7.3804523,1.0319276,4.488574743,,,,,
2018-11-17 21:48,47.3N,172.9W,32.5,19.1,7.6,17.3,-2.7,2.20E+11,0.61,,13978.78348,2.651289352,N,W,47.3,-172.9,19.08769237,63.39265972,108.0324896,5.282962953,-16.2279713,8.548874188,,,1,0.9222307,0.006711,11.6567118,6.2894712,3.0079548,0.8533691,0.0708956,9.6565747,0.9661483,148.6875964,1.2088991,235.2255753,0.0012588,15.150411,1.1854325,40.6656987,0.8293929,274.4695868,1.2743161,2.4928197,1.3419724,2.069967922,,,,,
2014-06-26 5:54,71.5S,93.4E,28.5,11.2,7,2.9,8.3,6.10E+10,0.2,,13329.08163,2.609564885,S,E,-71.5,93.4,11.23832728,50.92293238,124.8492723,4.985235073,-7.159667279,7.084249835,,,1,nan,nan,nan,nan,nan,nan,nan,1604.28214,0,nan,nan,94.3690206,0,nan,nan,nan,nan,nan,nan,nan,nan,#VALUE!,,,,,
2013-11-21 1:50,44.7N,35.3E,59.3,12.4,-5,-11,-2.7,7.50E+10,0.23,0.04,12505.20291,2.554656592,N,E,44.7,35.3,12.38103388,41.18459807,131.6887011,5.42225762,-6.088225369,9.317866395,,,1,0.5491054,0.1040522,0.9893947,0.76925,0.0521117,0.2861809,0.086908,1.8285115,0.3196126,184.9634439,1.5141067,58.7661174,0.0086625,5.0304861,1.5039789,25.3532373,1.540703,160.82336,2.5816443,-1.8862233,3.8628784,7.043177655,,,,,
2013-12-08 3:10,32.8N,165.1W,23.5,11.8,2.3,2.5,-11.3,6.40E+10,0.2,,12008.04367,2.520346706,N,W,32.8,-165.1,11.79957626,43.70535636,12.93168872,-7.946139387,-1.824534774,8.529943828,,,1,0.8995623,0.0104925,1.0530286,0.9762954,0.0212484,0.0785963,0.0271906,5.6413222,3.3014614,281.0425566,16.6069024,255.9760332,0.010387,3.6498196,1.898858,29.8743814,0.3309923,94.9900853,21.6471757,76.7366333,5.9484888,5.698780529,,,,,
2016-06-27 10:02,15.8N,11.9W,33.3,29.1,-29.1,1.5,0.7,4.58E+11,1.2,,11846.81333,2.509016856,N,W,15.8,-11.9,29.14704102,19.31900912,151.9607472,8.51084483,-4.532778317,27.50580741,,,1,0.2195963,0.0174144,1.5427053,0.8811508,0.0367495,0.7507847,0.0241627,34.9480137,3.2800143,214.0876214,1.7394764,275.9506182,0.0003687,26.8577207,1.5780205,27.1752941,0.7725614,62.8755527,1.0439117,-2.1055092,1.0455937,6.084869371,,,,,
2010-03-08 22:02,32.0N,92.9W,52,24.5,19.1,11,10.7,3.23E+11,0.85,,11838.40067,2.508422873,N,W,32,-92.9,24.50102039,79.49766852,230.2395192,15.40783584,18.51901738,4.465936625,,,1,0.4320206,0.017005,2.0048926,1.2184566,0.0965422,0.6454362,0.0340003,17.265739,1.2737361,243.9018212,2.5913148,168.0802767,0.0000408,22.1608851,1.3711261,32.545072,0.8862733,341.7676784,1.3027668,-29.1865073,1.1069579,4.609516856,,,,,
2017-02-25 1:22,29.5N,13.5E,25.4,12.2,-7.6,-9.3,2.2,6.50E+10,0.21,,11795.21634,2.505369373,N,E,29.5,13.5,12.2102416,53.64430981,132.3375825,6.622870425,-7.268855494,7.238185348,,,1,0.5863087,0.1238749,0.9903353,0.788322,0.0624339,0.2562573,0.0982332,1.4253117,0.226121,182.8312059,4.1430923,156.4229427,0.0046239,4.3302252,1.6881566,25.8263985,1.7254379,243.4792681,6.1583079,-29.8564406,5.1220379,6.889275133,,,,,
2019-09-12 12:49,54.5N,9.2E,42,18.5,-18.1,-0.4,3.7,1.69E+11,0.48,,11724.7626,2.500371652,N,E,54.5,9.2,18.47863631,66.39146569,188.4872772,16.74660307,2.498994991,7.400426311,,,1,0.8550939,0.0137304,3.8878988,2.3714963,0.3559437,0.6394285,0.0585286,7.0478272,0.4722964,307.9023858,1.6372513,349.2065336,0.0001364,14.7804703,1.1575651,37.2652121,0.7533344,182.9386376,1.1242461,-19.7570601,1.553739,2.888689295,,,,,
2016-03-03 1:32,48.0S,51.0E,31.8,11.7,4.8,-7.1,7.9,5.80E+10,0.19,,11603.47724,2.49172102,S,E,-48,51,11.65589979,49.68230316,112.70597,3.430500314,-8.198475392,7.541662208,2008 TC3,,1,0.8810914,0.1370868,1.0696991,0.9753952,0.0536089,0.0966827,0.0910018,1.013807,1.647832,254.7992665,28.8794264,162.7095552,0.0418726,2.4965108,2.670588,29.6681455,0.8424403,337.1644879,10.4634429,-22.523647,10.8201798,5.704508492,,,,,
2017-02-18 19:48,6.2N,60.4E,38,24.2,-6.6,-22.7,-5.3,2.95E+11,0.79,,11277.23516,2.468148708,N,E,6.2,60.4,24.22684462,14.68518587,63.03132083,-2.785279395,-5.473813837,23.4354343,,,1,0.5197303,0.0211251,2.5648065,1.5422684,0.1501078,0.6630092,0.0408771,3.1387771,0.8260838,280.94043,2.2700127,330.0979828,0.0045888,21.3956237,1.3659096,34.9238811,0.8015236,159.2541625,1.0994893,13.1624586,1.0648722,3.815052182,,,,,
2015-01-09 10:41,2.0N,28.8E,36,17.5,-10.7,-7.6,11.6,1.39E+11,0.41,,11192.16327,2.461927346,N,E,2,28.8,17.51599269,43.88176446,172.8788555,12.04794658,-1.505166456,12.62503296,,,1,0.7725332,0.0163831,2.0280808,1.400307,0.0918302,0.4483115,0.0442399,10.9411495,0.7224194,287.8926444,2.146631,108.6384251,0.0006481,13.4661192,1.1370401,34.2164744,0.6070992,302.9087913,1.6513967,-47.545402,1.3844904,4.186145048,,,,,
2007-01-22 7:24,45.4N,53.5E,32,13.4,-3.3,-12.8,-1.9,7.60E+10,0.24,,11173.98084,2.460593568,N,E,45.4,53.5,13.35440002,41.79715029,146.125495,7.389853827,-4.961004031,9.955827411,,,1,0.8621359,0.0187027,1.4902552,1.1761955,0.0476116,0.2670131,0.0437972,3.0863851,1.0801014,114.317703,2.182466,301.7741138,0.005088,7.1148268,1.2422459,32.3811054,0.4714307,311.3376422,1.5547233,-3.6643352,2.5885765,4.856359599,,,,,
2012-05-15 11:04,61.8S,135.5W,33.3,17.1,-0.8,1.1,17,1.32E+11,0.39,,11150.09747,2.458839394,S,W,-61.8,-135.5,17.05432496,27.86529112,170.2835337,7.85674994,-1.345302905,15.07685778,,,1,0.8541183,0.0227596,1.0637414,0.9589298,0.0174936,0.1093005,0.0128357,24.7577773,2.130872,125.0889683,10.3795817,234.8393708,0.0002997,12.8700149,1.1289114,28.8070374,0.2929287,32.1922987,13.0143851,-84.7219701,1.2004966,5.755626865,,,,,
2015-04-08 4:06,25.5S,51.5E,36.3,19.2,8,-15.6,-7.9,1.73E+11,0.49,,11112.19618,2.45605049,S,E,-25.5,51.5,19.22940457,80.65223741,57.3292187,-10.24240341,-15.97209359,3.123363383,,,1,0.8001455,0.0208152,3.5213124,2.160729,0.213262,0.6296872,0.0433865,8.2591004,0.7315735,118.71124,2.588521,17.8080069,0.0004883,15.235026,1.1915395,36.9016856,0.5490628,23.9442021,1.8772923,30.0955797,1.2486256,3.045499672,,,,,
2016-11-24 14:10,15.2S,80.3E,30.6,17.4,9.1,-11.2,9.7,1.38E+11,0.4,,11045.05219,2.4510942,S,E,-15.2,80.3,17.38792685,47.63316844,122.3174395,6.868125665,-10.85698262,11.71728545,,,1,0.9224253,0.0048434,2.6295713,1.7759983,0.223622,0.4806159,0.0659361,16.9554656,1.1153295,37.0621501,2.0295529,62.5073466,0.000456,12.975303,1.1465108,36.0247196,0.8729397,52.4286131,1.8379473,-35.8148967,1.1311224,3.500905184,,,,,
